names,date_x,score,genre,orig_lang,budget_x,country
Female Boss Hooker,08/31/2020 ,100.0,"Drama, Romance", Korean,201000000.0,KR
Secret of the Wings,09/20/2012 ,72.0,"Animation, Family, Fantasy, Adventure", English,141800000.0,AU
Wrong Turn 5: Bloodlines,10/23/2012 ,54.0,"Horror, Thriller", English,3000000.0,US
Penguins of Madagascar,12/05/2014 ,65.0,"Family, Animation, Adventure, Comedy", English,132000000.0,AU
Cat Pack: A PAW Patrol Exclusive Event,06/24/2022 ,74.0,"Animation, Family", English,92800000.0,US
Belle,01/20/2022 ,79.0,"Animation, Science Fiction, Family", Japanese,43602530.2,AU
Saving Private Ryan,11/19/1998 ,82.0,"Drama, History, War", English,65000000.0,AU
Rio 2,04/10/2014 ,65.0,"Adventure, Animation, Comedy, Family", English,130000000.0,AU
Puss in Boots: The Three Diablos,02/24/2012 ,66.0,"Adventure, Animation, Comedy, Family", English,160800000.0,US
Star Wars: The Force Awakens,12/17/2015 ,73.0,"Adventure, Action, Science Fiction, Fantasy", English,245000000.0,AU
American Wedding,08/07/2003 ,62.0,"Comedy, Romance", English,55000000.0,AU
Till,03/09/2023 ,75.0,"Drama, History", English,5721523.8,AU
Mira,12/22/2022 ,69.0,"Drama, Adventure, Science Fiction, Family", Russian,147000000.0,RU
Stand by Me Doraemon 2,11/20/2020 ,77.0,"Animation, Family, Science Fiction", Japanese,135060000.0,JP
Tom and Jerry Cowboy Up!,01/25/2022 ,69.0,"Animation, Comedy, Family, Western", English,129000000.0,US
Fireheart,01/16/2022 ,74.0,"Animation, Family", English,92800000.0,FR
American Pie Presents: The Book of Love,12/04/2009 ,53.0,Comedy, English,7000000.0,US
Unlocked,02/17/2023 ,75.0,"Thriller, Mystery", Korean,79400000.0,KR
V/H/S/99,10/20/2022 ,63.0,"Horror, Thriller", English,81800000.0,AU
Trolls Holiday in Harmony,11/27/2021 ,72.0,"Animation, Fantasy, Family", English,70400000.0,AU
El Infierno,09/03/2010 ,79.0,"Drama, Crime, Comedy"," Spanish, Castilian",66100000.0,MX
Abraham Lincoln: Vampire Hunter,08/01/2012 ,57.0,"Action, Fantasy, Horror", English,67500000.0,AU
"Salò, or the 120 Days of Sodom",07/02/1993 ,65.0,"Drama, War", Italian,38360000.0,AU
Trolls,12/08/2016 ,67.0,"Family, Animation, Fantasy, Adventure, Comedy, Music", English,125000000.0,AU
Ghostland,03/14/2018 ,73.0,"Horror, Mystery, Thriller", English,95800000.0,FR
Crank: High Voltage,08/04/2009 ,60.0,"Action, Thriller, Crime", English,20000000.0,AU
A Haunted House 2,04/18/2014 ,61.0,"Comedy, Horror", English,4000000.0,US
Split,01/25/2017 ,73.0,"Horror, Thriller", English,9000000.0,AU
Gold,01/13/2022 ,63.0,"Action, Adventure, Thriller", English,6500000.0,AU
Predators,07/08/2010 ,62.0,"Science Fiction, Action, Thriller", English,40000000.0,AU
So Cold the River,03/25/2022 ,56.0,"Horror, Thriller", English,130200000.0,US
Pokémon the Movie: I Choose You!,11/11/2017 ,70.0,"Family, Animation, Adventure, Fantasy", Japanese,75397939.2,AU
Pulp Fiction,11/24/1994 ,85.0,"Thriller, Crime", English,8000000.0,AU
American Sicario,12/10/2021 ,60.0,"Crime, Action", English,102600000.0,US
House Party,02/01/2023 ,64.0,Comedy, English,90544000.0,AU
Tonight You're Sleeping with Me,03/01/2023 ,64.0,"Romance, Drama", Polish,102000000.0,PL
American Reunion,04/04/2012 ,63.0,Comedy, English,50000000.0,AU
Jesus Christ Superstar,08/15/1973 ,71.0,"Music, Drama", English,25874800.0,US
Chappie,03/11/2015 ,68.0,"Crime, Action, Science Fiction", English,49000000.0,AU
Fireproof,09/26/2008 ,76.0,"Drama, Romance", English,500000.0,US
That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,01/19/2023 ,70.0,"Animation, Fantasy, Adventure", Japanese,44620000.0,AU
Nothing Serious,11/24/2021 ,66.0,"Romance, Comedy", Korean,66240000.0,KR
Berlin Drifters,09/10/2017 ,60.0,Drama, Japanese,73800000.0,HK
The Greatest Story Ever Told,02/15/1965 ,65.0,"Drama, History", English,20000000.0,US
A Haunted House,01/11/2013 ,58.0,"Comedy, Horror", English,2500000.0,US
Inglourious Basterds,08/19/2009 ,82.0,"Drama, Thriller, War", English,70000000.0,AU
Flower and Snake 4: White Uniform Rope Slave,12/06/1986 ,51.0,"Thriller, Drama", Japanese,95200000.0,JP
Melody Makers,12/17/2019 ,45.0,"Music, Documentary", English,116500000.0,US
Shutter Island,02/18/2010 ,82.0,"Drama, Thriller, Mystery", English,80000000.0,AU
Mira,11/13/2022 ,73.0,Drama, English,71400000.0,AU
I'm Not Ashamed,10/21/2016 ,74.0,Drama, English,1500000.0,US
It,09/07/2017 ,72.0,"Horror, Fantasy", English,35000000.0,AU
Barbarian,10/20/2022 ,69.0,"Horror, Mystery, Thriller", English,4500000.0,AU
Dragon Ball Z: Bardock - The Father of Goku,10/17/1990 ,75.0,"Animation, Action, Science Fiction, Drama, Fantasy", Japanese,85800000.0,JP
John Carter,03/08/2012 ,63.0,"Action, Adventure, Science Fiction", English,263700000.0,AU
Vacation,08/19/2015 ,63.0,Comedy, English,31000000.0,AU
Bambi,04/15/1943 ,70.0,"Animation, Drama, Family", English,858000.0,AU
Whiplash,10/22/2014 ,84.0,"Drama, Music", English,3300000.0,AU
Munthiri Kaadu,04/07/2023 ,0.0,"Drama, Action", Tamil,189600000.0,IN
Cinderella II: Dreams Come True,02/23/2002 ,61.0,"Family, Animation, Romance, Fantasy", English,5000000.0,US
Man of Steel,06/26/2013 ,66.0,"Action, Adventure, Science Fiction", English,225000000.0,AU
Hypnotic,10/27/2021 ,61.0,"Thriller, Drama, Horror", English,114600000.0,US
Goblin Slayer: Goblin's Crown,02/01/2020 ,74.0,"Animation, Adventure, Action, Fantasy", Japanese,133000000.0,JP
The Croods,03/28/2013 ,69.0,"Animation, Adventure, Family, Fantasy, Comedy, Action", English,135000000.0,AU
Bridge to Terabithia,06/14/2007 ,73.0,"Adventure, Drama, Family", English,25000000.0,AU
300,04/05/2007 ,72.0,"Action, Adventure, War", English,60000000.0,AU
Jesús de Nazaret: El Hijo de Dios,04/18/2019 ,68.0,"Drama, History"," Spanish, Castilian",103800000.0,ES
After Porn Ends 2,03/28/2017 ,54.0,Documentary, English,500000.0,US
X-Men: Days of Future Past,05/22/2014 ,75.0,"Action, Adventure, Science Fiction", English,200000000.0,AU
Back to the Future,08/15/1985 ,83.0,"Adventure, Comedy, Science Fiction", English,19000000.0,AU
Star Wars: The Rise of Skywalker,12/19/2019 ,64.0,"Adventure, Action, Science Fiction", English,275000000.0,AU
Attack on Titan II: End of the World,09/19/2015 ,60.0,"Horror, Science Fiction, Action, Fantasy", Japanese,140000000.0,JP
Code Name: Emperor,11/14/2022 ,59.0,"Drama, Thriller"," Spanish, Castilian",85600000.0,FR
Yaksha: Ruthless Operations,04/08/2022 ,64.0,"Action, Adventure, Crime, Thriller", Korean,131000000.0,KR
Black Adam: Saviour or Destroyer?,10/15/2022 ,70.0,Documentary, English,100140523.8,GB
The Fabelmans,01/05/2023 ,79.0,Drama, English,40000000.0,AU
Hancock,07/03/2008 ,63.0,"Fantasy, Action", English,150000000.0,AU
Godzilla: King of the Monsters,05/30/2019 ,67.0,"Science Fiction, Action", English,170000000.0,AU
Halloween Kills,10/28/2021 ,66.0,"Horror, Thriller", English,20000000.0,AU
Along with the Gods: The Last 49 Days,08/02/2018 ,82.0,"Fantasy, Action, Adventure", Korean,18300000.0,AU
Snow Day,12/17/2022 ,68.0,"TV Movie, Family, Comedy, Music", English,13000000.0,AU
Werewolf by Night,10/07/2022 ,71.0,"Action, Fantasy, Horror, TV Movie", English,104000000.0,AU
Dragon Ball Z: The World's Strongest,03/10/1990 ,65.0,"Action, Animation, Science Fiction", Japanese,38440000.0,JP
Rambo,02/21/2008 ,66.0,"Action, Thriller", English,47500000.0,AU
The Wizard of Oz,04/18/1940 ,76.0,"Adventure, Fantasy, Family", English,2777000.0,AU
Ice Age: Collision Course,06/23/2016 ,61.0,"Adventure, Animation, Family, Comedy, Science Fiction", English,105000000.0,AU
Lolita,09/27/1997 ,71.0,Drama, English,55000000.0,US
Lolita,09/27/1997 ,71.0,Drama, English,2000000.0,US
The Nightingale of Bursa,01/13/2023 ,64.0,"Comedy, Music", Turkish,51400000.0,TR
Me Time,08/26/2022 ,60.0,Comedy, English,114200000.0,US
Cleopatra,12/06/1963 ,71.0,"Drama, History, Romance", English,42000000.0,AU
Jeepers Creepers 2,02/05/2004 ,61.0,Horror, English,25000000.0,AU
G.I. Joe: The Rise of Cobra,08/06/2009 ,58.0,"Adventure, Action, Thriller, Science Fiction", English,175000000.0,AU
Rise of the Planet of the Apes,08/03/2011 ,73.0,"Thriller, Action, Drama, Science Fiction", English,93000000.0,AU
My Father's Dragon,11/04/2022 ,76.0,"Animation, Adventure, Family, Fantasy, Comedy", English,153000000.0,IE
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),02/06/2020 ,70.0,"Action, Crime", English,75000000.0,AU
Rocky IV,12/19/1985 ,71.0,Drama, English,31000000.0,AU
Dinosaur,06/15/2000 ,65.0,"Family, Animation", English,127500000.0,AU
The Last Airbender,09/16/2010 ,47.0,"Action, Adventure, Fantasy", English,150000000.0,AU
Oscenità,02/14/1980 ,68.0,Drama, Italian,56600000.0,IT
War Room,08/28/2015 ,78.0,"Drama, Romance", English,3000000.0,US
Ladybug & Cat Noir: The Movie,07/05/2023 ,0.0,"Animation, Fantasy, Action", French,86000000.0,FR
Wrong Turn 4: Bloody Beginnings,10/17/2011 ,57.0,"Horror, Thriller", English,3000000.0,US
Barbie: Princess Charm School,09/07/2011 ,74.0,"Family, Animation, Fantasy", English,119740000.0,AU
Attack on Titan,08/25/2015 ,60.0,"Horror, Fantasy, Action, Science Fiction", Japanese,89940000.0,AU
Praise This,04/07/2023 ,75.0,"Comedy, Music", English,116600000.0,US
Maze Runner: The Scorch Trials,09/10/2015 ,67.0,"Science Fiction, Action, Thriller, Adventure", English,61000000.0,AU
One Hundred and One Dalmatians,10/08/1961 ,72.0,"Adventure, Animation, Comedy, Family", English,4000000.0,AU
Dragon Ball Z: The Tree of Might,06/07/1990 ,65.0,"Action, Animation, Science Fiction", Japanese,36820000.0,JP
Dragon Ball Z: Super Android 13!,07/11/1992 ,67.0,"Action, Animation, Science Fiction", Japanese,28301500.0,JP
Catch the Fair One,02/11/2022 ,65.0,Thriller, English,118400000.0,US
Alien,12/06/1979 ,81.0,"Horror, Science Fiction", English,10700000.0,AU
Collision,06/16/2022 ,60.0,"Thriller, Crime, Drama", English,158400000.0,ZA
Navalny,08/25/2022 ,72.0,"Documentary, Thriller", Russian,55600000.0,AU
Inside,03/15/2023 ,66.0,"Drama, Thriller", English,45860000.0,BE
American Pie,09/16/1999 ,66.0,"Comedy, Romance", English,12000000.0,AU
Terrifier,08/09/2011 ,64.0,Horror, English,35000.0,US
Mindcage,12/16/2022 ,72.0,"Mystery, Thriller, Crime, Drama", English,59200000.0,US
Malena,10/27/2000 ,74.0,Drama, Italian,902001.4,IT
Vanguard,09/30/2020 ,63.0,"Action, Adventure, Crime", Chinese,26790000.0,CN
The Roundup,05/18/2022 ,72.0,"Action, Crime, Thriller", Korean,3720000.0,KR
Shooter,04/19/2007 ,71.0,"Action, Drama, Mystery, Thriller, Crime", English,60000000.0,AU
The Godfather Part III,02/28/1991 ,74.0,"Crime, Drama, Thriller", English,54000000.0,AU
Scary Movie 3,12/11/2003 ,60.0,Comedy, English,45000000.0,AU
Stolen by Their Father,03/05/2022 ,81.0,"Drama, TV Movie", English,67980000.0,US
Hotel Transylvania 3: Summer Vacation,06/28/2018 ,69.0,"Animation, Comedy, Family, Fantasy", English,65000000.0,AU
The Chronicles of Narnia: Prince Caspian,06/05/2008 ,66.0,"Adventure, Family, Fantasy", English,225000000.0,AU
Jeepers Creepers,01/17/2002 ,64.0,"Horror, Thriller", English,10000000.0,AU
Before I Wake,01/05/2018 ,65.0,"Drama, Fantasy, Horror, Thriller", English,37595000.0,US
The Hot Chick,01/01/2003 ,64.0,"Comedy, Fantasy", English,43590000.0,AU
Rango,03/10/2011 ,68.0,"Animation, Comedy, Family, Western, Adventure", English,135000000.0,AU
Annabelle,10/03/2014 ,57.0,Horror, English,6500000.0,US
Vendetta,05/17/2022 ,62.0,Action, English,66890000.0,US
Matriarch,10/11/2022 ,53.0,Horror, English,95000000.0,US
One Shot,01/01/2022 ,68.0,Action, English,57404639.8,AU
Madagascar: Escape 2 Africa,12/18/2008 ,65.0,"Family, Adventure, Animation, Comedy", English,150000000.0,AU
Law Abiding Citizen,01/28/2010 ,73.0,"Drama, Crime, Thriller", English,53000000.0,AU
Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,05/24/2022 ,69.0,"Animation, Action, Comedy", English,90000000.0,US
Homebound,04/01/2022 ,44.0,"Horror, Drama, Mystery", English,139800000.0,GB
Ted,07/05/2012 ,64.0,"Comedy, Fantasy", English,50000000.0,AU
Scary Movie 4,04/13/2006 ,55.0,Comedy, English,40000000.0,AU
The Godfather Part II,02/20/1975 ,86.0,"Drama, Crime", English,13000000.0,AU
Tenet,08/27/2020 ,72.0,"Action, Thriller, Science Fiction", English,205000000.0,AU
Captain Marvel,03/07/2019 ,69.0,"Action, Adventure, Science Fiction", English,175000000.0,AU
Pinocchio,05/16/1940 ,71.0,"Animation, Family", English,45000000.0,AU
Pinocchio,05/16/1940 ,71.0,"Animation, Family", English,13200000.0,AU
Pinocchio,05/16/1940 ,71.0,"Animation, Family", English,2289247.0,AU
Below Her Mouth,02/10/2017 ,68.0,"Drama, Romance", English,54200004.0,CA
Borrego,01/14/2022 ,58.0,"Crime, Thriller", English,52857000.0,US
Ciao Alberto,11/12/2021 ,75.0,"Animation, Comedy, Family, Fantasy", English,45223.0,US
Taken,08/14/2008 ,74.0,"Action, Thriller", English,25000000.0,AU
Paranormal Activity: Next of Kin,10/29/2021 ,62.0,"Horror, Mystery, Thriller", English,89600000.0,AU
Pretty Guardian Sailor Moon Eternal The Movie Part 2,02/11/2021 ,81.0,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Romance", Japanese,110100000.0,JP
You People,01/20/2023 ,58.0,"Romance, Comedy", English,157600000.0,US
American Psycho,04/13/2000 ,74.0,"Thriller, Drama, Crime", English,8000000.0,AU
Ghost Rider,03/01/2007 ,55.0,"Thriller, Action, Fantasy", English,120000000.0,AU
Green Lantern: Beware My Power,07/26/2022 ,70.0,"Animation, Action, Science Fiction", English,59500000.0,AU
Six Swedish Girls in Alps,07/22/1983 ,55.0,"Romance, Comedy", German,127200000.0,DE
The Kids Are Alright 2,12/02/2022 ,66.0,"Comedy, Family"," Spanish, Castilian",73000000.0,ES
The First Purge,10/31/2018 ,60.0,"Horror, Action, Thriller", English,13000000.0,AU
Maze Runner: The Death Cure,01/10/2018 ,71.0,"Science Fiction, Action, Adventure, Thriller", English,61000000.0,AU
Naruto Shippuden the Movie: Bonds,08/02/2008 ,73.0,"Fantasy, Animation, Action", Japanese,24070000.0,JP
The Equalizer 2,07/19/2018 ,67.0,"Action, Thriller, Crime", English,77000000.0,AU
Soulmate,03/15/2023 ,70.0,"Drama, Romance", Korean,62200000.0,KR
Ong Bak: Muay Thai Warrior,03/10/2005 ,71.0,"Action, Thriller", Thai,1100000.0,AU
Assassin,03/31/2023 ,62.0,"Action, Science Fiction", English,133000000.0,US
The Marksman,01/21/2021 ,69.0,"Action, Drama", English,23000000.0,AU
Rise of the Teenage Mutant Ninja Turtles: The Movie,08/05/2022 ,75.0,"Animation, Action, Science Fiction", English,75600000.0,US
Madagascar 3: Europe's Most Wanted,09/13/2012 ,66.0,"Animation, Family, Comedy, Adventure", English,145000000.0,AU
Child of Kamiari Month,10/08/2021 ,66.0,"Animation, Drama, Fantasy, Family", Japanese,111000000.0,JP
Rambo: Last Blood,09/19/2019 ,65.0,"Action, Thriller, Drama", English,50000000.0,AU
Two Much for the Job,08/10/2022 ,53.0,Comedy, French,97250080.0,FR
Nothing to Lose,03/29/2018 ,55.0,"Drama, History", Portuguese,81000000.0,BR
Saw,12/02/2004 ,74.0,"Horror, Mystery, Crime", English,1200000.0,AU
Crazy Fist,05/06/2021 ,69.0,Action, Chinese,54600000.0,CN
Taken 2,10/04/2012 ,63.0,"Action, Crime, Thriller", English,45000000.0,AU
Alien: Covenant,05/11/2017 ,61.0,"Science Fiction, Horror, Mystery", English,97000000.0,AU
The Exorcism of Emily Rose,10/27/2005 ,65.0,"Crime, Drama, Horror, Thriller", English,18000000.0,AU
Southpaw,08/20/2015 ,74.0,"Action, Drama", English,30000000.0,AU
The Lion King 1½,02/06/2004 ,66.0,"Family, Animation, Comedy, Action", English,80017249.0,AU
La extorsión,04/06/2023 ,80.0,Thriller," Spanish, Castilian",151860000.0,AR
Saint Seiya: Legend of Sanctuary,06/21/2014 ,65.0,"Action, Animation, Fantasy", Japanese,23000000.0,JP
Back to the Outback,12/03/2021 ,78.0,"Animation, Family, Adventure, Comedy", English,145400000.0,US
"Madrid, 1987",09/22/2011 ,65.0,Drama," Spanish, Castilian",95600000.0,ES
Virgin Forest,06/24/2022 ,56.0,"Thriller, Crime, Drama", Tagalog,79800000.0,PH
Red Shoes and the Seven Dwarfs,07/02/2020 ,78.0,"Animation, Romance, Family", English,40011149.2,AU
Cruel Fixation,10/10/2019 ,69.0,Thriller, English,93900000.0,US
Baywatch,06/01/2017 ,61.0,"Comedy, Action, Crime", English,60000000.0,AU
Yu-Gi-Oh!: The Dark Side of Dimensions,02/02/2017 ,76.0,"Adventure, Animation", Japanese,9164600.0,AU
Peter Rabbit 2: The Runaway,03/25/2021 ,72.0,"Family, Comedy, Adventure, Animation, Fantasy", English,45000000.0,AU
The Hunger Games,03/22/2012 ,72.0,"Science Fiction, Adventure, Fantasy", English,80000000.0,AU
Get Out,05/04/2017 ,76.0,"Mystery, Thriller, Horror", English,5000000.0,AU
Making of The Last of Us,03/12/2023 ,61.0,Documentary, English,75700000.0,US
Shark Tale,09/20/2004 ,60.0,"Animation, Action, Comedy, Family", English,75000000.0,AU
Black Clover: Sword of the Wizard King,06/16/2023 ,0.0,"Animation, Action, Fantasy", Japanese,256940000.0,JP
Gonjiam: Haunted Asylum,03/28/2018 ,73.0,"Horror, Mystery", Korean,1832000.0,KR
La Llorona,08/06/2020 ,65.0,"Thriller, Horror, Drama"," Spanish, Castilian",57200000.0,AU
Suicide Squad,08/04/2016 ,59.0,"Action, Adventure, Fantasy", English,175000000.0,AU
Aladdin,06/03/1993 ,76.0,"Animation, Family, Adventure, Fantasy, Romance", English,182000000.0,AU
Aladdin,06/03/1993 ,76.0,"Animation, Family, Adventure, Fantasy, Romance", English,28000000.0,AU
On the Beach,08/24/1985 ,50.0,Drama, Japanese,151600000.0,JP
Alice in Wonderland,12/21/1951 ,72.0,"Animation, Family, Fantasy, Adventure", English,200000000.0,AU
Alice in Wonderland,12/21/1951 ,72.0,"Animation, Family, Fantasy, Adventure", English,3000000.0,AU
Hitman: Agent 47,08/20/2015 ,58.0,"Action, Crime, Thriller", English,35000000.0,AU
God's Not Dead 2,04/01/2016 ,62.0,Drama, English,5000000.0,US
Jurassic Hunt,08/24/2021 ,51.0,"Action, Science Fiction, Thriller", English,153000000.0,US
Saint Seiya Heaven Chapter: Overture,02/14/2004 ,76.0,"Animation, Fantasy", Japanese,115200000.0,JP
The 355,01/13/2022 ,62.0,"Action, Thriller", English,75000000.0,AU
Larva Pendant,05/25/2022 ,72.0,"Comedy, Family, Animation", Korean,125600000.0,FR
Fistful of Vengeance,02/17/2022 ,56.0,"Action, Fantasy", English,138000000.0,US
Hidden,09/15/2015 ,69.0,"Thriller, Horror", English,118600000.0,US
Redcon-1,09/28/2018 ,56.0,"Action, Horror, Science Fiction", English,118698000.0,GB
American Pie Presents: The Naked Mile,12/29/2006 ,55.0,Comedy, English,15000000.0,AU
The Action Pack Saves Christmas,11/28/2022 ,50.0,"Animation, Family", English,129800000.0,US
The Haunting of Helena,06/21/2013 ,56.0,"Horror, Thriller", English,130200000.0,US
God's Not Dead,03/21/2014 ,61.0,Drama, English,17000000.0,US
The Long Dark Trail,06/19/2021 ,47.0,Horror, English,57800000.0,US
Luther,10/29/2003 ,64.0,"Drama, History", English,35000000.0,DE
Pride & Prejudice,10/13/2005 ,81.0,"Drama, Romance", English,28000000.0,AU
The Truman Show,09/24/1998 ,81.0,"Comedy, Drama", English,60000000.0,AU
Don't Look Up,12/07/2021 ,72.0,"Science Fiction, Comedy, Drama", English,75000000.0,AU
The Martian,09/30/2015 ,77.0,"Drama, Adventure, Science Fiction", English,108000000.0,AU
Forrest Gump,11/17/1994 ,85.0,"Comedy, Drama, Romance", English,55000000.0,AU
